insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2838339879',-54.973129,-70.271559,150,'Volcán Fueguino o Cook',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317669',13.001818,40.117877,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317843',13.004160,40.146887,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317077',13.008342,40.137618,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317295',12.919178,40.201991,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317528',12.931392,40.202506,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317638',12.957156,40.164569,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317577',12.971208,40.163367,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317204',12.991114,40.161822,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321231445',14.761007,36.753585,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318592',13.141274,40.051959,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318613',13.148630,40.050929,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318539',13.035603,40.105689,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318549',13.041623,40.098307,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317826',13.025735,40.121310,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317265',13.027241,40.128520,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317731',13.035770,40.119593,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319317798',13.044968,40.146544,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318581',13.101486,40.071871,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318590',13.114861,40.082171,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319316999',13.019213,40.202162,1815,'Ma Alalta',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318424',13.050319,40.263102,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318746',13.123721,40.082171,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318591',13.150134,40.056765,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318928',13.155985,40.062087,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319318811',13.155316,40.069468,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321224173',14.438900,39.392642,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('320864139',15.073010,39.756356,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458784218',7.250354,40.475108,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458787658',7.714998,40.510298,0,'Mount Abul Casim',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('316872622',9.365463,42.953383,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774813',6.422199,44.185184,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774817',6.429534,44.179863,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774818',6.426634,44.180378,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774815',6.434651,44.179519,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774810',6.426975,44.186729,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774808',6.419299,44.219860,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774809',6.419640,44.228271,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774819',6.428510,44.226898,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774804',6.466208,44.206985,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774820',6.486334,44.244922,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774821',6.495886,44.243549,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774803',6.407358,44.333671,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774801',6.421005,44.262260,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774764',6.452903,44.268612,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774802',6.415034,44.318050,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774758',6.448127,44.312214,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774807',6.475589,44.259857,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774800',6.474224,44.265522,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774753',6.476101,44.284576,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774752',6.492986,44.251961,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774751',6.508166,44.300369,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774754',6.512259,44.356159,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('458774756',6.523516,44.324230,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319188272',9.773381,40.338884,0,'Hertali',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319188271',9.793169,40.348840,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319188242',9.789109,40.355878,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319310070',9.841118,40.399609,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319186842',10.065911,40.680146,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319186879',10.040388,40.782800,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319186933',10.047318,40.793271,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319173416',10.060839,40.833357,1733,'Adwa',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319173535',10.069118,40.860658,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319173141',10.024495,40.935331,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319186377',10.084227,40.702890,2145,'Ayalu',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319186741',10.153282,40.709500,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319186720',10.183527,40.717054,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319173555',10.091766,40.880400,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319173661',10.090245,40.876623,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319345079',10.542971,40.977413,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319228302',10.586889,41.034877,1383,'Mount Yangudi',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319228483',10.624339,41.032135,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319228041',10.575745,41.159508,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319298360',11.017231,41.207961,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319228873',11.023432,41.242077,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319298381',11.040819,41.207618,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319298375',11.107363,41.154574,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319229351',11.126532,41.157620,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319298403',11.030879,41.211738,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319228928',11.051738,41.260960,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319298229',11.047727,41.298942,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319298239',11.050928,41.308726,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319298255',11.069966,41.301516,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319229051',11.084428,41.261296,1459,'Gabillema',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319298145',11.124039,41.218776,0,'volcano',3);
